total_return,annualized_return,annualized_sharpe,sortino_ratio,max_drawdown,calmar_ratio,bb_window,rsi_window,bb_threshold,rsi_limits,qty_scale,max_p_value
0.05823550796017618,0.015883836952503616,0.2942110302944837,0.3462877972836744,0.10374335660107518,0.15310702750424596,18,35,1.0,"[20.0, 80.0]",0.1,0.1
0.30666367881986845,0.07303421375430297,0.09472706489952429,0.14818719084999468,0.828152208155989,0.08818936064533972,18,35,1.0,"[20.0, 80.0]",0.1,0.15
0.30666367881986845,0.07303421375430297,0.09472706489952429,0.14818719084999468,0.828152208155989,0.08818936064533972,18,35,1.0,"[20.0, 80.0]",0.1,0.2
0.4076485557212668,0.09987362979420689,0.3409713527078415,0.4217564101812723,0.4464906166576889,0.22368584258687127,18,35,1.0,"[20.0, 80.0]",0.7,0.1
3.525478680253425,0.48864949896410415,0.27172633177368527,0.6139629168965206,0.7771352340996522,0.6287830965870793,18,35,1.0,"[20.0, 80.0]",0.7,0.15
3.525478680253425,0.48864949896410415,0.27172633177368527,0.6139629168965206,0.7771352340996522,0.6287830965870793,18,35,1.0,"[20.0, 80.0]",0.7,0.2
0.6988260955221726,0.15898162367976942,0.3690752718301687,0.4683189960451676,0.5794294126083268,0.27437617114413765,18,35,1.0,"[20.0, 80.0]",1.2,0.1
2.6078990052720967,0.4023539766866484,0.14639882824669062,0.15825797865864075,1.0208007653627762,0.3941552459001716,18,35,1.0,"[20.0, 80.0]",1.2,0.15
2.6078990052720967,0.4023539766866484,0.14639882824669062,0.15825797865864075,1.0208007653627762,0.3941552459001716,18,35,1.0,"[20.0, 80.0]",1.2,0.2
0.9317681273628928,0.2011955368539975,0.387405333525063,0.49886155476878713,0.6468358772004371,0.31104572882504533,18,35,1.0,"[20.0, 80.0]",1.6,0.1
-0.1937762955143395,-0.055183443658104236,-0.00834499087798136,-0.04346904875098866,0.9370468766086842,-0.05889080368937523,18,35,1.0,"[20.0, 80.0]",1.6,0.15
-0.1937762955143395,-0.055183443658104236,-0.00834499087798136,-0.04346904875098866,0.9370468766086842,-0.05889080368937523,18,35,1.0,"[20.0, 80.0]",1.6,0.2
0.1621795320731496,0.042732575735580314,0.2816501460774328,0.33703858360255784,0.2664821874850245,0.16035809424591185,18,35,1.0,"[25.0, 75.0]",0.1,0.1
1.2393052367384234,0.23671071865775994,0.10831483342009685,0.20112773389785085,0.9171133250118267,0.25810411014877294,18,35,1.0,"[25.0, 75.0]",0.1,0.15
1.2393052367384234,0.23671071865775994,0.10831483342009685,0.20112773389785085,0.9171133250118267,0.25810411014877294,18,35,1.0,"[25.0, 75.0]",0.1,0.2
1.1352567245120575,0.23516031669762327,0.35903409069912373,0.46957633753232464,0.7363584996217067,0.31935574427189123,18,35,1.0,"[25.0, 75.0]",0.7,0.1
-0.29905056677258257,-0.08938962711180587,-0.009044879514581194,-0.05232131031918065,0.959678723219598,-0.09314536724531647,18,35,1.0,"[25.0, 75.0]",0.7,0.15
-0.29905056677258257,-0.08938962711180587,-0.009044879514581194,-0.05232131031918065,0.959678723219598,-0.09314536724531647,18,35,1.0,"[25.0, 75.0]",0.7,0.2
1.9461543848778313,0.35097412520441496,0.39021146890041014,0.52464942620005,0.8391055783406641,0.4182717100969204,18,35,1.0,"[25.0, 75.0]",1.2,0.1
-0.18221675561975503,-0.05163207697031369,-0.0076467338424847835,-0.032768759729137495,0.9279429085972587,-0.055641437088370264,18,35,1.0,"[25.0, 75.0]",1.2,0.15
-0.18221675561975503,-0.05163207697031369,-0.0076467338424847835,-0.032768759729137495,0.9279429085972587,-0.055641437088370264,18,35,1.0,"[25.0, 75.0]",1.2,0.2
2.5948725131704546,0.42793929356570715,0.4058364995470654,0.5530646081468166,0.8821889660023688,0.4850880140849076,18,35,1.0,"[25.0, 75.0]",1.6,0.1
-0.12359708878061904,-0.034170908676459444,-0.005699141522898701,-0.022002934200412758,0.9119667660152941,-0.037469467035256394,18,35,1.0,"[25.0, 75.0]",1.6,0.15
-0.12359708878061904,-0.034170908676459444,-0.005699141522898701,-0.022002934200412758,0.9119667660152941,-0.037469467035256394,18,35,1.0,"[25.0, 75.0]",1.6,0.2
-0.020215536236546594,-0.005669810120774832,-0.019401712109480454,-0.021200248810228056,0.4953220979645209,-0.011446713449842794,18,35,1.0,"[30.0, 70.0]",0.1,0.1
3.178140942276448,0.45764773541162773,0.5201620679206408,0.8776192684895198,0.5072760073609179,0.9021671215883456,18,35,1.0,"[30.0, 70.0]",0.1,0.15
3.178140942276448,0.45764773541162773,0.5201620679206408,0.8776192684895198,0.5072760073609179,0.9021671215883456,18,35,1.0,"[30.0, 70.0]",0.1,0.2
-0.14150875365582993,-0.04159035202515515,-8.34802201193685e-05,-0.01325475711506157,1.0148004699002604,-0.04098377292754196,18,35,1.0,"[30.0, 70.0]",0.7,0.1
-0.18428112020747922,-0.05226357534514048,-0.010331278435455353,-0.030202501701552472,0.8638774263168835,-0.06049883207154136,18,35,1.0,"[30.0, 70.0]",0.7,0.15
-0.18428112020747922,-0.05226357534514048,-0.010331278435455353,-0.030202501701552472,0.8638774263168835,-0.06049883207154136,18,35,1.0,"[30.0, 70.0]",0.7,0.2
1.682209147137323,0.316127923001172,0.1915501931776831,0.30182119079621905,0.905778209777142,0.3490125061398333,18,35,1.0,"[30.0, 70.0]",1.2,0.1
0.6145889721726023,0.13457241173212164,0.03094891699811532,0.07244290172323811,0.9816748909639227,0.1370845001444244,18,35,1.0,"[30.0, 70.0]",1.2,0.15
0.6145889721726023,0.13457241173212164,0.03094891699811532,0.07244290172323811,0.9816748909639227,0.1370845001444244,18,35,1.0,"[30.0, 70.0]",1.2,0.2
3.1261270847788873,0.48379985208175946,0.2717526609868301,0.43442962600899554,0.8934580572640819,0.5414913975517055,18,35,1.0,"[30.0, 70.0]",1.6,0.1
-0.4301012504543972,-0.1377296787248795,-0.01571776097294143,-0.07504712532902562,0.9454102697735179,-0.14568244404397465,18,35,1.0,"[30.0, 70.0]",1.6,0.15
-0.4301012504543972,-0.1377296787248795,-0.01571776097294143,-0.07504712532902562,0.9454102697735179,-0.14568244404397465,18,35,1.0,"[30.0, 70.0]",1.6,0.2
0.03367330964530968,0.009263354153432823,0.31616193943228565,0.37111070793472517,0.05769838959472437,0.16054788042610837,18,35,1.4,"[20.0, 80.0]",0.1,0.1
0.15168408373932363,0.03791948852553184,0.09453799428450566,0.13598815349795199,0.5808620084938737,0.06528140586066884,18,35,1.4,"[20.0, 80.0]",0.1,0.15
0.15168408373932363,0.03791948852553184,0.09453799428450566,0.13598815349795199,0.5808620084938737,0.06528140586066884,18,35,1.4,"[20.0, 80.0]",0.1,0.2
0.2357131675171502,0.060696448092981914,0.3497427673001892,0.42374792077205997,0.29604515095606493,0.20502429408813277,18,35,1.4,"[20.0, 80.0]",0.7,0.1
1.6008223665798158,0.28646330346172166,0.11863640886064691,0.35856533716338873,0.7921601329502833,0.3616229743787174,18,35,1.4,"[20.0, 80.0]",0.7,0.15
1.6008223665798158,0.28646330346172166,0.11863640886064691,0.35856533716338873,0.7921601329502833,0.3616229743787174,18,35,1.4,"[20.0, 80.0]",0.7,0.2
0.40407971574367774,0.09909655386556437,0.3727448290997173,0.460536928215626,0.4151341066449895,0.23870973808063628,18,35,1.4,"[20.0, 80.0]",1.2,0.1
3.3740964269635327,0.47536125658352635,0.26318485557348886,0.5856967872110289,0.7536388078720354,0.630754748320021,18,35,1.4,"[20.0, 80.0]",1.2,0.15
3.3740964269635327,0.47536125658352635,0.26318485557348886,0.5856967872110289,0.7536388078720354,0.630754748320021,18,35,1.4,"[20.0, 80.0]",1.2,0.2
0.5387729543249065,0.12748794199047708,0.38887690771707784,0.48658010907107263,0.4831596897105394,0.26386295195043075,18,35,1.4,"[20.0, 80.0]",1.6,0.1
1.7784241316714158,0.30905453206859645,0.14940520529045623,0.3473092970342305,0.7694484425002882,0.4016572326332062,18,35,1.4,"[20.0, 80.0]",1.6,0.15
1.7784241316714158,0.30905453206859645,0.14940520529045623,0.3473092970342305,0.7694484425002882,0.4016572326332062,18,35,1.4,"[20.0, 80.0]",1.6,0.2
0.08903090879707332,0.02402955364256032,0.295451900927755,0.3496798908649737,0.15255588042963797,0.1575131261730895,18,35,1.4,"[25.0, 75.0]",0.1,0.1
-0.3888407324034723,-0.12169859232603764,-0.0020553393002222965,-0.0014208019193034187,1.0226551280531657,-0.11900257377843099,18,35,1.4,"[25.0, 75.0]",0.1,0.15
-0.3888407324034723,-0.12169859232603764,-0.0020553393002222965,-0.0014208019193034187,1.0226551280531657,-0.11900257377843099,18,35,1.4,"[25.0, 75.0]",0.1,0.2
0.6232163615795154,0.14438357866868867,0.3588949413414388,0.45328785130140736,0.5573723822091816,0.2590432954291976,18,35,1.4,"[25.0, 75.0]",0.7,0.1
-0.23015373393506222,-0.06660998637777116,-0.0060987064833950486,-0.03423968688696861,0.987276682342651,-0.06746840836928937,18,35,1.4,"[25.0, 75.0]",0.7,0.15
-0.23015373393506222,-0.06660998637777116,-0.0060987064833950486,-0.03423968688696861,0.987276682342651,-0.06746840836928937,18,35,1.4,"[25.0, 75.0]",0.7,0.2
1.0683709055648665,0.22426431117523338,0.3935729974631809,0.5114404523843618,0.6832847854968168,0.3282149931264321,18,35,1.4,"[25.0, 75.0]",1.2,0.1
-0.11925325776458795,-0.03291163132026176,-0.0030519387658817084,-0.018586179466889948,0.9570296575535983,-0.03438935362190544,18,35,1.4,"[25.0, 75.0]",1.2,0.15
-0.11925325776458795,-0.03291163132026176,-0.0030519387658817084,-0.018586179466889948,0.9570296575535983,-0.03438935362190544,18,35,1.4,"[25.0, 75.0]",1.2,0.2
1.4244945407531695,0.2796279234976373,0.41529904345259633,0.5479437097951061,0.7419478128052576,0.37688354715998407,18,35,1.4,"[25.0, 75.0]",1.6,0.1
0.4052057133076967,0.09379281373115056,0.022199189362686177,0.0631816736406442,0.9408402358252005,0.09969047895670186,18,35,1.4,"[25.0, 75.0]",1.6,0.15
0.4052057133076967,0.09379281373115056,0.022199189362686177,0.0631816736406442,0.9408402358252005,0.09969047895670186,18,35,1.4,"[25.0, 75.0]",1.6,0.2
0.002547354784436351,0.0007085669013695561,0.003862891430970342,0.004143363632296612,0.3430587489856157,0.0020654389473077277,18,35,1.4,"[30.0, 70.0]",0.1,0.1
0.571103592148607,0.12643829836679,0.07989410930892579,0.1255972189763526,0.914075596895896,0.13832367781850985,18,35,1.4,"[30.0, 70.0]",0.1,0.15
0.571103592148607,0.12643829836679,0.07989410930892579,0.1255972189763526,0.914075596895896,0.13832367781850985,18,35,1.4,"[30.0, 70.0]",0.1,0.2
0.01783148349104957,0.004932908137279091,0.005624367099650676,0.007043869706779253,0.8887281381469239,0.00555052543690654,18,35,1.4,"[30.0, 70.0]",0.7,0.1
0.11142552279183793,0.028232236584521564,0.006941422515416229,0.02508956488356417,0.8240237742270808,0.034261434521113035,18,35,1.4,"[30.0, 70.0]",0.7,0.15
0.11142552279183793,0.028232236584521564,0.006941422515416229,0.02508956488356417,0.8240237742270808,0.034261434521113035,18,35,1.4,"[30.0, 70.0]",0.7,0.2
0.030568257413231548,0.008418364239737741,0.0004153420028623001,0.006041159597073733,0.9990854845539143,0.00842607001091252,18,35,1.4,"[30.0, 70.0]",1.2,0.1
0.6498324194310681,0.14104727560279073,0.044203651622672285,0.10967757764612918,0.8583744245786209,0.16431905653763082,18,35,1.4,"[30.0, 70.0]",1.2,0.15
0.6498324194310681,0.14104727560279073,0.044203651622672285,0.10967757764612918,0.8583744245786209,0.16431905653763082,18,35,1.4,"[30.0, 70.0]",1.2,0.2
0.5264248865176036,0.12496162460717342,0.0871125856811448,0.13132295423426601,0.9261020031530173,0.13493289527690003,18,35,1.4,"[30.0, 70.0]",1.6,0.1
-0.2781742123869181,-0.08231936053990463,-0.01864603847926563,-0.048151076683295504,0.8593141805673429,-0.095796581042751,18,35,1.4,"[30.0, 70.0]",1.6,0.15
-0.2781742123869181,-0.08231936053990463,-0.01864603847926563,-0.048151076683295504,0.8593141805673429,-0.095796581042751,18,35,1.4,"[30.0, 70.0]",1.6,0.2
0.021289252906194545,0.005882235046454687,0.3361940821712534,0.3927150131588883,0.03486316763201068,0.16872348228775785,18,35,1.7,"[20.0, 80.0]",0.1,0.1
0.09173927088521205,0.023400874335553157,0.0903949120909603,0.12320512933727583,0.42571722566596426,0.054968117155575175,18,35,1.7,"[20.0, 80.0]",0.1,0.15
0.09173927088521205,0.023400874335553157,0.0903949120909603,0.12320512933727583,0.42571722566596426,0.054968117155575175,18,35,1.7,"[20.0, 80.0]",0.1,0.2
0.14902477034334116,0.03943302799971771,0.36041838581280833,0.43004697109735807,0.1986699412909931,0.19848512433977067,18,35,1.7,"[20.0, 80.0]",0.7,0.1
-0.4376835589219338,-0.14076796872663389,-0.009102347079740267,-0.0067303846884520235,1.026987336055298,-0.13706884572435882,18,35,1.7,"[20.0, 80.0]",0.7,0.15
-0.4376835589219338,-0.14076796872663389,-0.009102347079740267,-0.0067303846884520235,1.026987336055298,-0.13706884572435882,18,35,1.7,"[20.0, 80.0]",0.7,0.2
0.25547103487430145,0.06539121424534522,0.3782161269640111,0.4578839100766293,0.29488899640451827,0.22174857333653736,18,35,1.7,"[20.0, 80.0]",1.2,0.1
2.276699257553739,0.3672158288627154,0.18339814690651626,0.4804392198384974,0.7193861984581085,0.5104571503453708,18,35,1.7,"[20.0, 80.0]",1.2,0.15
2.276699257553739,0.3672158288627154,0.18339814690651626,0.4804392198384974,0.7193861984581085,0.5104571503453708,18,35,1.7,"[20.0, 80.0]",1.2,0.2
0.3406280464990643,0.08503648048086343,0.3912350166854458,0.47842560212546403,0.3550785974024374,0.23948635908484553,18,35,1.7,"[20.0, 80.0]",1.6,0.1
3.075299894747591,0.4481054110783582,0.24622831945664786,0.5448094241321607,0.7930963411221535,0.5650075379799798,18,35,1.7,"[20.0, 80.0]",1.6,0.15
3.075299894747591,0.4481054110783582,0.24622831945664786,0.5448094241321607,0.7930963411221535,0.5650075379799798,18,35,1.7,"[20.0, 80.0]",1.6,0.2
0.05114968966489419,0.01398541013166077,0.305672794025412,0.35725729837284276,0.08861812851788606,0.15781658183898628,18,35,1.7,"[25.0, 75.0]",0.1,0.1
0.7494986215136044,0.158822563362224,0.13010414309886006,0.18300244152454634,0.9419679195315748,0.16860718934165386,18,35,1.7,"[25.0, 75.0]",0.1,0.15
0.7494986215136044,0.158822563362224,0.13010414309886006,0.18300244152454634,0.9419679195315748,0.16860718934165386,18,35,1.7,"[25.0, 75.0]",0.1,0.2
0.3580478276542536,0.08894347895423094,0.35107895283946,0.42922791945509475,0.40062712713688353,0.2220106251662817,18,35,1.7,"[25.0, 75.0]",0.7,0.1
2.3323375132880857,0.37329605407884725,0.09646762835009787,0.38894603329487837,0.926468893167617,0.4029234622249863,18,35,1.7,"[25.0, 75.0]",0.7,0.15
2.3323375132880857,0.37329605407884725,0.09646762835009787,0.38894603329487837,0.926468893167617,0.4029234622249863,18,35,1.7,"[25.0, 75.0]",0.7,0.2
0.6137962759787272,0.14253068012334924,0.3797588037371044,0.47581743845436464,0.530282037675017,0.26878277972277664,18,35,1.7,"[25.0, 75.0]",1.2,0.1
4.631531225878399,0.576952221198231,0.1651808381281531,0.5138978914777343,0.9593635162087355,0.6013906214385365,18,35,1.7,"[25.0, 75.0]",1.2,0.15
4.631531225878399,0.576952221198231,0.1651808381281531,0.5138978914777343,0.9593635162087355,0.6013906214385365,18,35,1.7,"[25.0, 75.0]",1.2,0.2
0.8183950346382975,0.18113813434313664,0.39902622024805773,0.5073522185565841,0.5980200425495584,0.3028964273018083,18,35,1.7,"[25.0, 75.0]",1.6,0.1
-0.5164361594504595,-0.17426323794556597,-0.03723246950708141,-0.10267662824569965,0.9708565223422586,-0.1794943268498046,18,35,1.7,"[25.0, 75.0]",1.6,0.15
-0.5164361594504595,-0.17426323794556597,-0.03723246950708141,-0.10267662824569965,0.9708565223422586,-0.1794943268498046,18,35,1.7,"[25.0, 75.0]",1.6,0.2
0.0005424282731989472,0.00015098976732619285,0.0012173676005028348,0.0012840306570101518,0.24502933532116442,0.0006162109819556414,18,35,1.7,"[30.0, 70.0]",0.1,0.1
1.1137752992106038,0.21805057302473485,0.10368815107203197,0.16847384163760618,0.9893390190033243,0.22040025596524276,18,35,1.7,"[30.0, 70.0]",0.1,0.15
1.1137752992106038,0.21805057302473485,0.10368815107203197,0.16847384163760618,0.9893390190033243,0.22040025596524276,18,35,1.7,"[30.0, 70.0]",0.1,0.2
0.0037969979124041764,0.0010556901377880568,0.0017405689917782549,0.0020089780400175997,0.7748837333530929,0.001362385209997702,18,35,1.7,"[30.0, 70.0]",0.7,0.1
2.4462247380026305,0.38551236520885634,0.14247866476993945,0.41913579474384444,0.8911680500786542,0.43259222003619985,18,35,1.7,"[30.0, 70.0]",0.7,0.15
2.4462247380026305,0.38551236520885634,0.14247866476993945,0.41913579474384444,0.8911680500786542,0.43259222003619985,18,35,1.7,"[30.0, 70.0]",0.7,0.2
0.006509139278405129,0.0018079916443085597,0.001853293792377957,0.0023748785674563427,0.9118076083132884,0.0019828652753326784,18,35,1.7,"[30.0, 70.0]",1.2,0.1
1.640831323683651,0.2916494137404426,0.11957888463671029,0.3270476604731594,0.8039866165569353,0.36275406547117456,18,35,1.7,"[30.0, 70.0]",1.2,0.15
1.640831323683651,0.2916494137404426,0.11957888463671029,0.3270476604731594,0.8039866165569353,0.36275406547117456,18,35,1.7,"[30.0, 70.0]",1.2,0.2
0.008678852371214463,0.0024087803543071384,0.0015288302457838153,0.0023636938533382486,0.9719166351700854,0.002478381650382599,18,35,1.7,"[30.0, 70.0]",1.6,0.1
5.973302480885404,0.6683148567047141,0.2883303336453678,0.6632932467343454,0.8583093269143204,0.7786410280631004,18,35,1.7,"[30.0, 70.0]",1.6,0.15
5.973302480885404,0.6683148567047141,0.2883303336453678,0.6632932467343454,0.8583093269143204,0.7786410280631004,18,35,1.7,"[30.0, 70.0]",1.6,0.2
0.012501938366740406,0.0034651190348105043,0.3691063690810415,0.4316301220299402,0.01881832239464622,0.1841353847671525,18,35,2.0,"[20.0, 80.0]",0.1,0.1
0.04783451140877104,0.012390113039120632,0.08064814574624696,0.1047628989775849,0.2780103799699403,0.04456708789240281,18,35,2.0,"[20.0, 80.0]",0.1,0.15
0.04783451140877104,0.012390113039120632,0.08064814574624696,0.1047628989775849,0.2780103799699403,0.04456708789240281,18,35,2.0,"[20.0, 80.0]",0.1,0.2
0.0875135685671613,0.023632120696794434,0.3854511946015542,0.45638760402409373,0.11654353300697812,0.20277504969219912,18,35,2.0,"[20.0, 80.0]",0.7,0.1
-0.5122099719123772,-0.1723674629052232,-0.006590442638116268,-0.023010222860771416,1.0754362832331927,-0.1602767784503397,18,35,2.0,"[20.0, 80.0]",0.7,0.15
-0.5122099719123772,-0.1723674629052232,-0.006590442638116268,-0.023010222860771416,1.0754362832331927,-0.1602767784503397,18,35,2.0,"[20.0, 80.0]",0.7,0.2
0.1500232604008538,0.039684427796848665,0.398122066305068,0.47574984435459833,0.18227902442606206,0.2177125312240514,18,35,2.0,"[20.0, 80.0]",1.2,0.1
0.7316028835478645,0.1556868343453901,0.06887971547665499,0.144951911512534,0.9098872541726386,0.17110563273793333,18,35,2.0,"[20.0, 80.0]",1.2,0.15
0.7316028835478645,0.1556868343453901,0.06887971547665499,0.144951911512534,0.9098872541726386,0.17110563273793333,18,35,2.0,"[20.0, 80.0]",1.2,0.2
0.2000310138678052,0.052078745367719836,0.407724720203213,0.4905122257342251,0.22711486793950467,0.2293057510510134,18,35,2.0,"[20.0, 80.0]",1.6,0.1
1.7122895277393089,0.30076988737863863,0.1349210013710116,0.3809240019967271,0.7588920871853724,0.396327610285348,18,35,2.0,"[20.0, 80.0]",1.6,0.15
1.7122895277393089,0.30076988737863863,0.1349210013710116,0.3809240019967271,0.7588920871853724,0.396327610285348,18,35,2.0,"[20.0, 80.0]",1.6,0.2
0.027440757327946264,0.0075654063903560775,0.29869732312786673,0.34703739383775983,0.0500302016816906,0.15121678778130462,18,35,2.0,"[25.0, 75.0]",0.1,0.1
0.5196155895985102,0.11658998799550302,0.18356765946127224,0.25291467115440025,0.7556254599779176,0.15429600267692176,18,35,2.0,"[25.0, 75.0]",0.1,0.15
0.5196155895985102,0.11658998799550302,0.18356765946127224,0.25291467115440025,0.7556254599779176,0.15429600267692176,18,35,2.0,"[25.0, 75.0]",0.1,0.2
0.19208530129564272,0.050134643570806325,0.3255577307001764,0.3890194743152064,0.2676317406328903,0.18732697195126743,18,35,2.0,"[25.0, 75.0]",0.7,0.1
0.2809678485358613,0.06743244645050561,0.020321275723637698,0.04541559687913936,0.943860621903807,0.07144322465163501,18,35,2.0,"[25.0, 75.0]",0.7,0.15
0.2809678485358613,0.06743244645050561,0.020321275723637698,0.04541559687913936,0.943860621903807,0.07144322465163501,18,35,2.0,"[25.0, 75.0]",0.7,0.2
0.329289087935388,0.0824735956402336,0.3442794120071482,0.4188793929439163,0.38344958936135104,0.2150832806408694,18,35,2.0,"[25.0, 75.0]",1.2,0.1
2.5614382285827704,0.3975720516610328,0.09917216484511417,0.3344560520301008,0.9890306735416869,0.4019815181639818,18,35,2.0,"[25.0, 75.0]",1.2,0.15
2.5614382285827704,0.3975720516610328,0.09917216484511417,0.3344560520301008,0.9890306735416869,0.4019815181639818,18,35,2.0,"[25.0, 75.0]",1.2,0.2
